imageName,realT,realR,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
41.png,"[-0.06934100721350452, -0.0997415912987723, 1.137283543921467]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.06988618171592252, -0.10630278376498863, 1.1315225035606462]","[-2.914069315547538, -0.004925892835644764, -0.06011039996716505]",True,"[-0.0005451745024180055, -0.006561192466216323, -0.005761040360820813]","[0.15587014979864675, -0.019836154528303947, 0.0021902388320396995]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
42.png,"[-0.06960434554302519, -0.1006290999409119, 1.1497492160386988]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.07648416774149759, -0.10476317104203703, 1.1424696053806522]","[-2.950933445293702, 0.003584466687552928, -0.2820770742885319]",True,"[-0.006879822198472399, -0.004134071101125125, -0.007279610658046609]","[0.1068291844177487, -0.16846190995742408, -0.009386680246492668]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
43.png,"[-0.06986768387254588, -0.1015166085830514, 1.1622148881559307]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.06833063517355649, -0.10054991495041662, 1.1588180574833808]","[-3.091766168848291, -0.004200726430556482, 0.012131365461028118]",True,"[0.0015370486989893933, 0.0009666936326347686, -0.003396830672549811]","[-0.021282184553073576, 0.028947774591256716, 0.0013989155322946063]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
44.png,"[-0.07013102220206655, -0.102404117225191, 1.1746805602731627]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.07129420273842604, -0.09990381074911776, 1.1717974658848118]","[-3.1210061828603988, 0.004212107474026083, -0.07650616794771833]",True,"[-0.0011631805363594983, 0.00250030647607323, -0.002883094388350882]","[-0.05129681816845926, -0.027713520962482013, -0.006351069979183872]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
45.png,"[-0.042767828346922984, -0.09881805617115441, 1.1253762342582396]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.04158771715553839, -0.09525085205447718, 1.116513179803677]","[-3.136106451828679, -0.0021730749329791532, -0.004087046224457601]",True,"[0.0011801111913845932, 0.003567204116677228, -0.008863054454562702]","[-0.06557229184476712, 0.01851239972623979, -0.0007716432549776122]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
46.png,"[-0.04303116667644367, -0.09970556481329401, 1.1378419063754714]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.03666779538193697, -0.09978656230116731, 1.1313154871114743]","[-3.052899587092916, -0.018196188274342575, 0.18766865739540614]",True,"[0.006363371294506696, -8.099748787329664e-05, -0.0065264192639971075]","[0.01171876080744038, 0.1434104636100473, 0.015007256348692958]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
47.png,"[-0.043294505005964344, -0.1005930734554335, 1.1503075784927033]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.04309240416973863, -0.09817685982602699, 1.1527497392654145]","[-3.13342539108426, 0.0008487610804397008, -0.02001322403822684]",True,"[0.00020210083622571734, 0.0024162136294065134, 0.0024421607727111994]","[-0.06291869385617781, 0.00842073172455695, -0.0030315493530596407]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
48.png,"[-0.04355784333548502, -0.1014805820975731, 1.1627732506099353]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.05149188437716512, -0.10144144301170271, 1.1519777727470246]","[-3.035410696682662, 0.006941480572299866, -0.3305127433317094]",True,"[-0.0079340410416801, 3.9139085870387724e-05, -0.010795477862910685]","[0.017909243907700996, -0.19517859983046038, -0.013415916501950478]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
49.png,"[-0.0438211816650057, -0.1023680907397127, 1.1752389227271671]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.04498398011067655, -0.10037288984624833, 1.1648389378648476]","[-3.09605320304836, 0.0018643312434705325, -0.08729623629430154]",True,"[-0.001162798445670854, 0.0019952008934643745, -0.010399984862319522]","[-0.026636718732809022, -0.03508672809919029, -0.004856295863776375]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
50.png,"[-0.016457987809862133, -0.09878202968567623, 1.125934596712244]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",apriltag,"[-0.017502213080004898, -0.10371075674370174, 1.1162119321678559]","[-2.942293809336079, -0.0058980477242740696, -0.06792193701662634]",True,"[-0.0010442252701427651, -0.004928727058025509, -0.009722664544388193]","[0.12748468134257773, -0.02479987973044553, 0.002341785848001378]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
